full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Stephan Lichtsteiner,36,443059200,Bundesliga,2019/2020,Defender,Augsburg,1348,760,588,Switzerland,20,10,7,0,0,0,1,0,1,0,0,3,2,1,32,17,15,5,1,0.07,0.07,0,0,0,0,2.14,42,67,270,1348,0.33,275,203,139,18
Steven Skrzybski,27,722044800,Bundesliga,2019/2020,Forward,Fortuna Düsseldorf,528,159,369,Germany,11,1,5,1,0,1,2,0,2,0,0,1,1,0,13,3,10,0,0,0.51,0.34,0.17,0,0.24,528,2.22,41,48,0,264,0,114,18,-1,6
Steven Zuber,28,682387200,Bundesliga,2019/2020,Midfielder,Hoffenheim,752,308,444,Switzerland,14,4,6,2,1,1,0,0,0,0,1,4,1,3,15,11,4,1,0,0.24,0,0.24,0.29,0.2,376,1.8,50,54,752,0,0.12,93,354,-1,10
Streli Mamba,26,771811200,Bundesliga,2019/2020,Midfielder,Paderborn,1526,751,775,Congo DR,24,8,10,5,2,3,2,0,2,0,0,3,1,2,28,17,11,5,0,0.41,0.12,0.29,0.24,0.35,305,1.65,55,64,305,763,0.29,72,140,-1,3
Suat Serdar,23,860716800,Bundesliga,2019/2020,Midfielder,Schalke 04,1605,827,778,Germany,20,10,9,7,6,1,0,0,0,0,0,5,4,1,27,10,17,2,0,0.39,0,0.39,0.65,0.12,229,1.51,59,80,803,0,0.11,47,274,-1,1
Suleiman Abdullahi,23,850176000,Bundesliga,2019/2020,Forward,Union Berlin,153,102,51,Nigeria,6,1,0,1,1,0,0,0,0,0,0,1,1,0,4,3,1,1,0,0.59,0,0.59,0.88,0,153,2.35,38,26,153,0,0.59,-1,-1,-1,11
Sven Bender,31,609638400,Bundesliga,2019/2020,Defender,Bayer Leverkusen,2730,1290,1440,Germany,33,17,16,2,1,1,1,1,0,0,0,10,6,4,35,16,19,3,0,0.1,0.03,0.07,0.07,0.06,1365,1.15,78,83,910,2730,0.1,189,248,36,8
Sven Michel,30,648000000,Bundesliga,2019/2020,Midfielder,Paderborn,1366,766,600,Germany,29,8,5,5,1,4,1,1,0,0,0,3,1,2,42,27,15,7,0,0.4,0.07,0.33,0.12,0.6,273,2.77,33,47,195,1366,0.46,58,194,-1,1
Sven Ulreich,31,586569600,Bundesliga,2019/2020,Goalkeeper,Bayern München,90,90,0,Germany,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,90,90,90,0,1,-1,-1,-1,26
Taiwo Micheal Awoniyi,22,871344000,Bundesliga,2019/2020,Forward,Mainz 05,478,181,297,Nigeria,12,2,3,1,0,1,0,0,0,0,0,1,0,1,9,5,4,1,0,0.19,0,0.19,0,0.3,478,1.69,53,40,478,0,0.19,111,372,-1,10
Taylan Duman,22,870220800,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Theodor Gebre Selassie,33,535766400,Bundesliga,2019/2020,Defender,Werder Bremen,2429,1260,1169,Czech Republic,28,14,14,2,2,0,2,1,1,0,0,3,1,2,46,23,23,2,0,0.15,0.07,0.07,0.14,0,1215,1.7,53,87,1215,1215,0.07,190,210,96,7
Thiago Alcantara,29,671328000,Bundesliga,2019/2020,Midfielder,Bayern München,1772,793,979,Spain,24,9,11,3,1,2,0,0,0,0,0,8,4,4,21,9,12,7,0,0.15,0,0.15,0.11,0.18,591,1.07,84,74,253,0,0.36,128,325,-1,11
Thomas Delaney,28,683856000,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,836,384,452,Denmark,11,5,6,0,0,0,0,0,0,0,0,6,4,2,6,1,5,4,0,0,0,0,0,0,0,0.65,139,76,209,0,0.43,319,334,-1,18
Thomas Kessler,34,506563200,Bundesliga,2019/2020,Goalkeeper,Köln,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Thomas Kraft,32,585532800,Bundesliga,2019/2020,Goalkeeper,Hertha BSC,360,180,180,Germany,4,2,2,0,0,0,0,0,0,0,0,0,0,0,9,4,5,1,0,0,0,0,0,0,0,2.25,40,90,360,0,0.25,327,330,140,23
Thomas Müller,30,621648000,Bundesliga,2019/2020,Forward,Bayern München,2259,1065,1194,Germany,33,11,15,8,5,3,21,9,12,0,0,15,7,8,22,10,12,5,0,1.16,0.84,0.32,0.42,0.23,282,0.88,103,68,452,108,0.2,61,1,-1,4
Thomas Pledl,26,769651200,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,86,0,86,Germany,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3.14,29,17,0,0,0,-1,-1,-1,25
Thorgan Hazard,27,733363200,Bundesliga,2019/2020,Forward,Borussia Dortmund,2392,1230,1162,Belgium,33,14,14,7,3,4,13,6,7,0,0,15,9,6,26,12,14,3,0,0.75,0.49,0.26,0.22,0.31,342,0.98,92,72,797,184,0.11,81,6,-1,5
Tim Kleindienst,24,809827200,Bundesliga,2019/2020,Forward,Freiburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tim Lemperle,18,1012867200,Bundesliga,2019/2020,Forward,Köln,15,0,15,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,19
Tim Rieder,26,747014400,Bundesliga,2019/2020,Defender,Augsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Timo Becker,23,859248000,Bundesliga,2019/2020,Defender,Schalke 04,333,237,96,Germany,10,2,2,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,2.43,37,33,0,0,0,256,262,143,12
Timo Horn,27,737164800,Bundesliga,2019/2020,Goalkeeper,Köln,3060,1530,1530,Germany,34,17,17,0,0,0,0,0,0,0,0,6,5,1,67,25,42,0,0,0,0,0,0,0,0,1.97,46,90,0,0,0,303,308,127,25
Timo Werner,24,826070400,Bundesliga,2019/2020,Forward,RB Leipzig,2808,1446,1362,Germany,34,17,16,28,11,17,8,5,3,3,0,10,2,8,25,14,11,4,0,1.15,0.26,0.9,0.68,1.12,100,0.8,112,83,702,351,0.13,6,39,-1,1
Timothy Chandler,30,638668800,Bundesliga,2019/2020,Defender,Eintracht Frankfurt,1212,443,769,USA,22,4,8,5,3,2,1,0,1,0,0,2,2,0,24,6,18,4,0,0.45,0.07,0.37,0.61,0.23,242,1.78,51,55,303,1212,0.3,50,200,107,5
Tin Jedvaj,24,817516800,Bundesliga,2019/2020,Defender,Augsburg,2642,1508,1134,Croatia,31,17,13,2,2,0,0,0,0,0,0,7,3,4,47,27,20,6,0,0.07,0,0.07,0.12,0,1321,1.6,56,85,440,0,0.2,192,335,85,8
Tobias Raschl,20,951091200,Bundesliga,2019/2020,Midfielder,Borussia Dortmund,25,25,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,-1,-1,-1,24
Tobias Sippel,32,574992000,Bundesliga,2019/2020,Goalkeeper,Borussia M'gladbach,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tobias Strobl,30,642470400,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,613,166,447,Germany,10,2,4,0,0,0,0,0,0,0,0,1,0,1,9,3,6,1,0,0,0,0,0,0,0,1.32,68,61,613,0,0.15,273,295,-1,14
Tom Krauß,19,993168000,Bundesliga,2019/2020,Midfielder,RB Leipzig,3,0,3,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,18
Tomáš Koubek,27,714787200,Bundesliga,2019/2020,Goalkeeper,Augsburg,2160,1080,1080,Czech Republic,24,12,12,0,0,0,0,0,0,0,0,4,2,2,50,22,28,2,0,0,0,0,0,0,0,2.08,43,90,1080,0,0.08,333,336,136,14
Toni Leistner,29,651024000,Bundesliga,2019/2020,Defender,Köln,1012,494,518,Germany,13,5,6,0,0,0,0,0,0,0,0,2,1,1,21,10,11,3,0,0,0,0,0,0,0,1.87,48,78,337,0,0.27,289,257,117,18
Tony Jantschke,30,639446400,Bundesliga,2019/2020,Defender,Borussia M'gladbach,1010,422,588,Germany,17,5,6,0,0,0,0,0,0,0,0,4,1,3,11,5,6,6,0,0,0,0,0,0,0,0.98,92,59,168,0,0.53,254,267,19,17
Torben Müsel,21,932860800,Bundesliga,2019/2020,Forward,Borussia M'gladbach,0,0,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tyler Adams,21,918950400,Bundesliga,2019/2020,Midfielder,RB Leipzig,955,624,331,USA,14,7,3,0,0,0,0,0,0,0,0,3,0,3,10,8,2,0,0,0,0,0,0,0,0,0.94,96,68,0,0,0,262,297,-1,16
Ulysses Llanez Jr.,19,986169600,Bundesliga,2019/2020,Forward,Wolfsburg,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Uwe Hünemeier,34,505612800,Bundesliga,2019/2020,Defender,Paderborn,1207,563,644,Germany,16,6,7,1,1,0,0,0,0,1,0,3,0,3,28,20,8,7,1,0.07,0,0.07,0.16,0,1207,2.09,43,75,172,0,0.52,191,311,137,14
Valon Berisha,27,729043200,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,949,614,335,Kosovo,13,8,4,0,0,0,1,1,0,0,0,2,1,1,13,9,4,1,0,0.09,0.09,0,0,0,0,1.23,73,73,949,949,0.09,282,171,-1,11
Vedad Ibišević,35,460598400,Bundesliga,2019/2020,Forward,Hertha BSC,1256,577,679,Bosnia and Herzegovina,25,7,8,7,2,5,2,1,1,1,0,6,4,2,19,8,11,4,0,0.64,0.14,0.5,0.31,0.66,179,1.36,66,50,314,628,0.29,24,115,-1,1
Vincent Koziello,24,814838400,Bundesliga,2019/2020,Midfielder,Köln,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Vincenzo Grifo,27,734140800,Bundesliga,2019/2020,Midfielder,Freiburg,1634,890,744,Italy,27,9,8,4,2,2,8,5,3,1,0,4,4,0,24,10,14,2,1,0.66,0.44,0.22,0.2,0.24,409,1.32,68,61,545,204,0.17,101,8,-1,5
Vladimír Darida,29,650073600,Bundesliga,2019/2020,Midfielder,Hertha BSC,2261,1179,1082,Czech Republic,28,13,12,3,3,0,4,2,2,0,0,7,5,2,42,20,22,8,1,0.28,0.16,0.12,0.23,0,754,1.67,54,81,283,565,0.32,151,94,-1,8
Wendell,27,743126400,Bundesliga,2019/2020,Defender,Bayer Leverkusen,1904,967,937,Brazil,24,10,11,0,0,0,2,2,0,0,0,7,4,3,28,13,15,6,1,0.09,0.09,0,0,0,0,1.32,68,79,317,952,0.28,340,179,54,20
Weston McKennie,21,904262400,Bundesliga,2019/2020,Midfielder,Schalke 04,2077,1037,1040,USA,28,13,11,3,1,2,0,0,0,0,0,5,2,3,40,18,22,8,0,0.13,0,0.13,0.09,0.17,692,1.73,52,74,260,0,0.35,146,392,-1,6
Willi Orban,27,720748800,Bundesliga,2019/2020,Defender,RB Leipzig,853,373,480,Germany,12,4,5,1,0,1,0,0,0,0,0,3,0,3,9,7,2,0,0,0.11,0,0.11,0,0.19,853,0.95,95,71,0,0,0,160,365,16,14
William de Asevedo Furtado,25,796867200,Bundesliga,2019/2020,Defender,Wolfsburg,1365,645,720,Brazil,16,8,8,1,1,0,1,0,1,0,0,5,2,3,15,7,8,0,0,0.13,0.07,0.07,0.14,0,1365,0.99,91,85,0,1365,0,188,195,20,13
Woo-Yeong Jeong,20,937785600,Bundesliga,2019/2020,Midfielder,Bayern München,0,0,0,South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,19
Wout Weghorst,27,713145600,Bundesliga,2019/2020,Forward,Wolfsburg,2740,1467,1273,Netherlands,32,16,14,16,5,11,3,3,0,4,0,8,4,4,38,18,20,7,0,0.62,0.1,0.53,0.31,0.78,171,1.25,72,86,391,913,0.23,19,156,-1,1
Xaver Schlager,22,875404800,Bundesliga,2019/2020,Midfielder,Wolfsburg,1724,875,849,Austria,23,11,10,1,1,0,2,1,1,0,0,5,2,3,24,10,14,4,0,0.16,0.1,0.05,0.1,0,1724,1.25,72,75,431,862,0.21,208,154,-1,11
Yann Sommer,31,598320000,Bundesliga,2019/2020,Goalkeeper,Borussia M'gladbach,3060,1530,1530,Switzerland,34,17,17,0,0,0,0,0,0,0,0,7,3,4,34,17,17,0,0,0,0,0,0,0,0,1,90,90,0,0,0,385,385,21,16
Yannick Gerhardt,26,763516800,Bundesliga,2019/2020,Defender,Wolfsburg,819,484,335,Germany,18,4,3,2,1,1,0,0,0,0,0,7,4,3,11,3,8,1,0,0.22,0,0.22,0.19,0.27,410,1.21,74,46,819,0,0.11,100,307,40,9
Yannik Keitel,20,950572800,Bundesliga,2019/2020,Midfielder,Freiburg,174,66,108,Germany,3,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,1.55,58,58,0,0,0,-1,-1,-1,26
Yoric Ravet,30,621561600,Bundesliga,2019/2020,Midfielder,Freiburg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Yunus Mallı,28,698889600,Bundesliga,2019/2020,Midfielder,Union Berlin,678,239,439,Turkey,13,3,6,0,0,0,1,1,0,0,0,2,1,1,13,3,10,1,0,0.13,0.13,0,0,0,0,1.73,52,52,678,678,0.13,301,130,-1,13
Yussuf Poulsen,26,771638400,Bundesliga,2019/2020,Forward,RB Leipzig,1216,624,592,Denmark,22,6,6,5,4,1,6,2,4,0,0,6,1,5,12,8,4,2,0,0.81,0.44,0.37,0.58,0.15,243,0.89,101,55,608,203,0.15,51,7,-1,6
Yūya Ōsako,30,642988800,Bundesliga,2019/2020,Forward,Werder Bremen,1859,1066,793,Japan,28,13,9,8,5,3,2,2,0,0,0,4,1,3,41,22,19,2,0,0.48,0.1,0.39,0.42,0.34,232,1.98,45,66,930,930,0.1,46,164,-1,1
Yvon Mvogo,26,770860800,Bundesliga,2019/2020,Goalkeeper,RB Leipzig,180,0,180,Switzerland,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,-1,-1,-1,22
Zack Steffen,25,796780800,Bundesliga,2019/2020,Goalkeeper,Fortuna Düsseldorf,1530,720,810,USA,17,8,9,0,0,0,0,0,0,0,0,2,2,0,36,14,22,0,0,0,0,0,0,0,0,2.12,43,90,0,0,0,312,317,138,18
Łukasz Piszczek,35,486604800,Bundesliga,2019/2020,Defender,Borussia Dortmund,2109,1179,930,Poland,29,14,11,1,1,0,3,2,1,0,0,13,8,5,26,15,11,3,0,0.17,0.13,0.04,0.08,0,2109,1.11,81,73,703,703,0.13,214,125,32,17
