full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Musa Juwara,18,1009353600,Serie A,2019/2020,Midfielder,Bologna,148,104,44,Gambia,7,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0.61,0,0.61,0,2.05,148,1.22,74,21,148,0,0.61,-1,-1,-1,11
Nahitan Michel Nández Acosta,24,820137600,Serie A,2019/2020,Midfielder,Cagliari,2901,1381,1520,Uruguay,35,15,17,2,1,1,3,1,2,0,0,6,2,4,42,17,25,14,0,0.16,0.09,0.06,0.07,0.06,1451,1.3,69,83,207,967,0.43,225,164,-1,5
Nehuén Mario Paz,27,735980400,Serie A,2019/2020,Defender,Lecce,961,381,580,Argentina,16,4,7,0,0,0,1,1,0,0,0,2,1,1,22,8,14,5,0,0.09,0.09,0,0,0,0,2.06,44,60,192,961,0.47,317,172,179,25
Nenad Tomović,32,557305200,Serie A,2019/2020,Defender,SPAL,1755,857,898,Serbia,23,10,10,0,0,0,1,1,0,0,0,2,1,1,36,14,22,6,1,0.05,0.05,0,0,0,0,1.85,49,76,251,1755,0.36,400,239,164,25
Niccolò Chiorra,19,984729600,Serie A,2019/2020,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicholas Opoku,22,871282800,Serie A,2019/2020,Defender,Udinese,482,90,392,Ghana,7,1,5,0,0,0,0,0,0,0,0,2,1,1,6,0,6,3,1,0,0,0,0,0,0,1.12,80,69,161,0,0.56,355,355,50,17
Nicky Medja Beloko,20,950688000,Serie A,2019/2020,Midfielder,Fiorentina,0,0,0,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicola Murru,25,787564800,Serie A,2019/2020,Defender,Sampdoria,2261,1005,1256,Italy,28,12,14,0,0,0,0,0,0,0,0,6,3,3,43,16,27,6,1,0,0,0,0,0,0,1.71,53,81,377,0,0.24,447,439,147,27
Nicola Rauti,20,955954800,Serie A,2019/2020,Forward,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicola Sansone,28,684486000,Serie A,2019/2020,Forward,Bologna,2273,1070,1203,Italy,33,12,14,4,2,2,3,0,3,3,1,2,1,1,39,15,24,6,0,0.28,0.12,0.16,0.17,0.15,568,1.54,58,69,379,758,0.24,127,132,-1,5
Nicolas David Andrade,32,576831600,Serie A,2019/2020,Goalkeeper,Udinese,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicolás Domínguez,22,899017200,Serie A,2019/2020,Midfielder,Bologna,696,348,348,Argentina,16,3,4,0,0,0,1,0,1,0,0,0,0,0,10,2,8,1,0,0.13,0.13,0,0,0,0,1.29,70,44,696,696,0.13,290,121,-1,19
Nicolas N'Koulou,30,638524800,Serie A,2019/2020,Defender,Torino,2692,1350,1342,Cameroon,31,15,15,1,1,0,0,0,0,0,0,7,4,3,52,24,28,6,1,0.03,0,0.03,0.07,0,2692,1.74,52,87,449,0,0.2,268,275,152,7
Nicolò Armini,19,983952000,Serie A,2019/2020,Defender,Lazio,2,0,2,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,16
Nicolò Barella,23,855302400,Serie A,2019/2020,Midfielder,Inter Milan,2015,939,1076,Italy,27,11,12,1,1,0,4,2,2,0,0,10,6,4,21,9,12,11,0,0.22,0.18,0.04,0.1,0,2015,0.94,96,75,183,504,0.49,251,79,-1,15
Nicolo Radaelli,19,983433600,Serie A,2019/2020,Goalkeeper,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nicolò Rovella,18,1007452800,Serie A,2019/2020,Midfielder,Genoa,105,77,28,Italy,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2.57,35,53,0,0,0,-1,-1,-1,24
Nicolò Zaniolo,21,930898800,Serie A,2019/2020,Midfielder,Roma,1503,774,729,Italy,26,9,7,6,2,4,2,0,2,0,0,6,1,5,17,11,6,8,0,0.48,0.12,0.36,0.23,0.49,251,1.02,88,58,188,752,0.48,51,127,-1,4
Nikola Kalinić,32,568368000,Serie A,2019/2020,Forward,Roma,565,153,412,Croatia,15,1,5,5,0,5,1,0,1,0,0,3,1,2,9,2,7,1,0,0.96,0.16,0.8,0,1.09,113,1.43,63,38,565,565,0.16,6,98,-1,6
Nikola Maksimović,28,691056000,Serie A,2019/2020,Defender,Napoli,1799,899,900,Serbia,22,10,10,1,1,0,1,1,0,0,0,5,3,2,22,11,11,4,1,0.1,0.05,0.05,0.1,0,1799,1.1,82,82,360,1799,0.25,242,232,47,17
Nikola Milenković,22,876639600,Serie A,2019/2020,Defender,Fiorentina,3257,1637,1620,Serbia,37,18,18,5,3,2,0,0,0,0,0,11,7,4,41,21,20,9,0,0.14,0,0.14,0.16,0.11,651,1.13,79,88,362,0,0.25,141,358,56,5
Nikolas Špalek,23,855734400,Serie A,2019/2020,Forward,Brescia,1591,733,858,Slovakia,25,10,10,2,1,1,1,1,0,0,0,5,3,2,32,12,20,5,0,0.17,0.06,0.11,0.12,0.1,796,1.81,50,64,318,1591,0.28,173,219,-1,6
Ola Aina,23,844758000,Serie A,2019/2020,Defender,Torino,2075,1001,1074,Nigeria,32,8,12,0,0,0,2,1,1,0,0,6,4,2,38,11,27,8,0,0.09,0.09,0,0,0,0,1.65,55,65,259,1038,0.35,411,177,140,16
Omar Colley,27,719910000,Serie A,2019/2020,Defender,Sampdoria,2771,1530,1241,Gambia,31,17,13,0,0,0,1,1,0,0,0,9,6,3,50,26,24,10,0,0.03,0.03,0,0,0,0,1.62,55,89,277,2771,0.32,448,260,134,26
Orestis Karnezis,35,489913200,Serie A,2019/2020,Goalkeeper,Napoli,0,0,0,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Panagiotis Tachtsidis,29,666604800,Serie A,2019/2020,Midfielder,Lecce,2006,944,1062,Greece,28,12,12,0,0,0,2,2,0,0,0,1,0,1,52,21,31,7,1,0.09,0.09,0,0,0,0,2.33,39,72,287,1003,0.31,300,166,-1,19
Paolo Cannistrà,19,973238400,Serie A,2019/2020,Defender,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Paolo Ghiglione,23,854870400,Serie A,2019/2020,Midfielder,Genoa,1718,862,856,Italy,25,11,9,0,0,0,5,2,3,0,0,4,2,2,36,13,23,4,0,0.26,0.26,0,0,0,0,1.89,48,69,430,344,0.21,438,39,-1,27
Paolo Pancrazio Faragò,27,729504000,Serie A,2019/2020,Midfielder,Cagliari,1338,710,628,Italy,21,7,7,1,1,0,1,0,1,0,0,4,3,1,22,8,14,3,0,0.13,0.07,0.07,0.13,0,1338,1.48,61,64,446,1338,0.2,211,198,-1,8
Patric,27,735030000,Serie A,2019/2020,Defender,Lazio,1675,825,850,Spain,21,9,10,0,0,0,0,0,0,0,0,5,4,1,19,7,12,4,1,0,0,0,0,0,0,1.02,88,80,335,0,0.27,392,400,34,23
Patrick Cutrone,22,883814400,Serie A,2019/2020,Forward,Fiorentina,837,339,498,Italy,19,3,6,4,3,1,1,0,1,0,0,8,5,3,4,1,3,1,0,0.54,0.11,0.43,0.8,0.18,209,0.43,209,44,837,837,0.11,36,140,-1,6
Patrick Enrici,19,988786800,Serie A,2019/2020,Defender,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Patrik Schick,24,822470400,Serie A,2019/2020,Forward,Roma,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pau López,25,787305600,Serie A,2019/2020,Goalkeeper,Roma,2880,1530,1350,Spain,32,17,15,0,0,0,0,0,0,0,0,5,2,3,43,23,20,3,0,0,0,0,0,0,0,1.34,67,90,960,0,0.09,431,441,93,19
Paulo Dybala,26,753350400,Serie A,2019/2020,Forward,Juventus,2165,1071,1094,Argentina,33,12,13,11,5,6,6,4,2,1,0,10,8,2,21,7,14,5,0,0.71,0.25,0.46,0.42,0.49,197,0.87,103,66,433,361,0.21,33,43,-1,2
Paweł Dawidowicz,25,800953200,Serie A,2019/2020,Defender,Hellas Verona,688,357,331,Poland,15,4,3,1,1,0,0,0,0,0,0,5,3,2,7,2,5,5,2,0.13,0,0.13,0.25,0,688,0.92,98,46,115,0,0.78,145,425,19,14
Pedro Guilherme Abreu dos Santos,23,866790000,Serie A,2019/2020,Forward,Fiorentina,59,47,12,Brazil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3.05,30,15,0,0,0,-1,-1,-1,20
Pedro Obiang,28,701683200,Serie A,2019/2020,Midfielder,Sassuolo,1670,718,952,Equatorial Guinea,25,8,10,1,0,1,1,1,0,0,0,6,2,4,31,15,16,10,0,0.11,0.05,0.05,0,0.09,1670,1.67,54,67,167,1670,0.54,237,228,-1,9
Pepe Reina,37,399625200,Serie A,2019/2020,Goalkeeper,AC Milan,90,0,90,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,90,90,45,0,2,-1,-1,-1,22
Peter Ankersen,29,653986800,Serie A,2019/2020,Defender,Genoa,1060,583,477,Denmark,19,6,5,0,0,0,1,1,0,0,0,4,2,2,16,8,8,2,0,0.08,0.08,0,0,0,0,1.36,66,56,530,1060,0.17,312,194,96,18
Pierluigi Gollini,25,795513600,Serie A,2019/2020,Goalkeeper,Atalanta,2885,1355,1530,Italy,33,16,17,0,0,0,0,0,0,0,0,8,4,4,37,19,18,3,0,0,0,0,0,0,0,1.15,78,87,962,0,0.09,404,410,58,19
Pietro Beruatto,21,914227200,Serie A,2019/2020,Defender,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pietro Terracciano,30,636883200,Serie A,2019/2020,Goalkeeper,Fiorentina,625,175,450,Italy,7,2,5,0,0,0,0,0,0,0,0,3,2,1,5,0,5,0,0,0,0,0,0,0,0,0.72,125,89,0,0,0,377,377,8,26
Piotr Zieliński,26,769417200,Serie A,2019/2020,Midfielder,Napoli,2926,1483,1443,Poland,37,16,16,2,1,1,4,1,3,0,0,7,4,3,40,19,21,4,0,0.18,0.12,0.06,0.06,0.06,1463,1.23,73,79,732,732,0.12,220,131,-1,12
Pol Lirola,22,871455600,Serie A,2019/2020,Defender,Fiorentina,2653,1340,1313,Spain,35,16,14,0,0,0,2,0,2,0,0,11,7,4,34,17,17,4,0,0.07,0.07,0,0,0,0,1.15,78,76,663,1327,0.14,375,203,57,29
Rachid Ghezzal,28,705394800,Serie A,2019/2020,Forward,Fiorentina,825,342,483,Algeria,19,4,5,1,0,1,0,0,0,0,0,5,4,1,11,4,7,5,0,0.11,0,0.11,0,0.19,825,1.2,75,43,165,0,0.55,171,312,-1,15
Rade Krunić,26,749977200,Serie A,2019/2020,Midfielder,AC Milan,529,415,114,Bosnia and Herzegovina,15,3,1,0,0,0,1,1,0,0,0,4,1,3,6,6,0,3,0,0.17,0.17,0,0,0,0,1.02,88,35,176,529,0.51,333,93,-1,27
Radja Nainggolan,32,578732400,Serie A,2019/2020,Midfielder,Cagliari,2082,1034,1048,Belgium,26,13,12,6,4,2,7,6,1,0,0,4,2,2,32,16,16,5,0,0.56,0.3,0.26,0.35,0.17,347,1.38,65,80,416,297,0.22,83,22,-1,3
Rafael Alexandre Conceição Leão,21,928998000,Serie A,2019/2020,Forward,AC Milan,1392,741,651,Portugal,31,7,5,6,2,4,1,1,0,0,0,8,5,3,20,11,9,0,0,0.45,0.06,0.39,0.24,0.55,232,1.29,70,45,0,1392,0,39,223,-1,5
Rafael de Andrade Bittencourt Pinheiro,38,383990400,Serie A,2019/2020,Goalkeeper,Cagliari,453,270,183,Brazil,6,3,2,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,1.59,57,76,0,0,0,338,338,130,22
Rafael Tolói,29,655542000,Serie A,2019/2020,Defender,Atalanta,2606,1374,1232,Brazil,33,15,14,2,2,0,6,3,3,0,0,9,5,4,34,20,14,11,0,0.28,0.21,0.07,0.13,0,1303,1.17,77,79,237,434,0.38,213,54,66,12
Ragnar Klavan,34,499507200,Serie A,2019/2020,Defender,Cagliari,2351,1193,1158,Estonia,31,13,13,0,0,0,0,0,0,0,0,7,3,4,36,18,18,4,0,0,0,0,0,0,0,1.38,65,76,588,0,0.15,325,325,100,29
Raoul Bellanova,20,958546800,Serie A,2019/2020,Defender,Atalanta,17,17,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.29,17,17,0,0,0,-1,-1,-1,17
Raul Moro Prescoli,17,1039075200,Serie A,2019/2020,Forward,Lazio,1,0,1,Spain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,27
Razvan Sava,18,1024642800,Serie A,2019/2020,Goalkeeper,Lecce,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Remo Freuler,28,703321200,Serie A,2019/2020,Midfielder,Atalanta,2344,1074,1270,Switzerland,31,13,15,2,1,1,2,0,2,0,0,8,5,3,29,11,18,3,0,0.15,0.08,0.08,0.08,0.07,1172,1.11,81,76,781,1172,0.12,201,193,-1,11
Ricardo Rodríguez,27,714726000,Serie A,2019/2020,Defender,AC Milan,388,162,226,Switzerland,5,2,3,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0.7,129,78,0,0,0,331,331,6,29
Riccardo Calafiori,18,1021791600,Serie A,2019/2020,Defender,Roma,60,0,60,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5,60,60,0,0,0,-1,-1,-1,20
Riccardo Gagliolo,30,641286000,Serie A,2019/2020,Defender,Parma,2606,1363,1243,Italy,32,17,14,3,1,2,2,2,0,0,0,6,4,2,40,19,21,7,0,0.17,0.07,0.1,0.07,0.14,869,1.38,65,81,372,1303,0.24,181,210,99,8
Riccardo Ladinetti,19,977299200,Serie A,2019/2020,Midfielder,Cagliari,126,98,28,Italy,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.71,126,42,0,0,0,-1,-1,-1,14
Riccardo Mastrilli,23,864975600,Serie A,2019/2020,Defender,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Riccardo Orsolini,23,854092800,Serie A,2019/2020,Forward,Bologna,2694,1287,1407,Italy,37,14,18,8,2,6,6,4,2,0,0,2,1,1,48,20,28,3,0,0.47,0.2,0.27,0.14,0.38,337,1.6,56,73,898,449,0.1,78,66,-1,2
Riccardo Saponara,28,693302400,Serie A,2019/2020,Midfielder,Lecce,1118,707,411,Italy,17,8,5,2,2,0,4,4,0,0,0,3,2,1,25,19,6,4,1,0.48,0.32,0.16,0.25,0,559,2.01,45,66,224,280,0.4,123,17,-1,9
Riccardo Sottil,21,928393200,Serie A,2019/2020,Forward,Fiorentina,505,214,291,Italy,18,2,2,0,0,0,0,0,0,0,0,2,0,2,15,8,7,3,0,0,0,0,0,0,0,2.67,34,28,168,0,0.53,376,375,-1,28
Roberto Gagliardini,26,765702000,Serie A,2019/2020,Midfielder,Inter Milan,1804,887,917,Italy,24,10,11,4,2,2,2,0,2,0,0,8,5,3,23,11,12,5,0,0.3,0.1,0.2,0.2,0.2,451,1.15,78,75,361,902,0.25,104,154,-1,4
Roberto Inglese,28,689932800,Serie A,2019/2020,Forward,Parma,765,421,344,Italy,17,5,3,4,2,2,0,0,0,0,1,2,2,0,13,5,8,1,0,0.47,0,0.47,0.43,0.52,191,1.53,59,45,765,0,0.12,31,360,-1,7
Roberto Piccoli,19,980582400,Serie A,2019/2020,Forward,Atalanta,16,16,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.63,16,16,0,0,0,-1,-1,-1,22
Roberto Pierno,19,982137600,Serie A,2019/2020,Defender,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Roberto Soriano,29,666000000,Serie A,2019/2020,Midfielder,Bologna,2480,1040,1440,Italy,29,12,17,5,3,2,5,3,2,0,0,2,1,1,37,13,24,6,2,0.36,0.18,0.18,0.26,0.13,496,1.34,67,86,310,496,0.29,113,84,-1,4
Robin Gosens,26,773391600,Serie A,2019/2020,Defender,Atalanta,2628,1405,1223,Germany,34,17,14,9,5,4,8,7,1,0,0,9,5,4,34,18,16,3,0,0.58,0.27,0.31,0.32,0.29,292,1.16,77,77,876,329,0.1,61,31,64,4
Robin Olsen,30,631785600,Serie A,2019/2020,Goalkeeper,Cagliari,1525,720,805,Sweden,17,8,9,0,0,0,0,0,0,0,0,4,1,3,23,13,10,1,1,0,0,0,0,0,0,1.36,66,90,763,0,0.12,306,306,98,16
Rodrigo Bentancur,23,867222000,Serie A,2019/2020,Midfielder,Juventus,2199,1072,1127,Uruguay,30,12,13,0,0,0,7,2,5,0,0,10,7,3,25,8,17,9,0,0.29,0.29,0,0,0,0,1.02,88,73,244,314,0.37,371,27,-1,26
Rodrigo De Paul,26,769762800,Serie A,2019/2020,Midfielder,Udinese,2828,1343,1485,Argentina,34,15,18,7,2,5,6,3,3,0,0,12,7,5,38,16,22,6,1,0.41,0.19,0.22,0.13,0.3,404,1.21,74,83,404,471,0.22,94,69,-1,3
Rodrigo Guth,19,973843200,Serie A,2019/2020,Defender,Atalanta,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rodrigo Nascimiento Franca,24,822038400,Serie A,2019/2020,Defender,Udinese,2211,1216,995,Brazil,29,13,11,1,1,0,1,1,0,0,0,12,8,4,31,15,16,8,0,0.08,0.04,0.04,0.07,0,2211,1.26,71,76,276,2211,0.33,252,249,84,8
Rodrigo Palacio,38,381744000,Serie A,2019/2020,Forward,Bologna,2521,1300,1221,Argentina,35,15,13,7,6,1,3,1,2,0,0,2,1,1,41,21,20,5,0,0.36,0.11,0.25,0.42,0.07,360,1.46,61,72,504,840,0.18,85,147,-1,3
Roger Ibanez da Silva,21,911808000,Serie A,2019/2020,Midfielder,Roma,615,361,254,Brazil,9,4,3,0,0,0,0,0,0,0,0,1,0,1,8,5,3,2,0,0,0,0,0,0,0,1.17,77,68,308,0,0.29,407,411,-1,23
Rogério Oliveira da Silva,22,884678400,Serie A,2019/2020,Defender,Sassuolo,1021,385,636,Brazil,15,4,8,1,1,0,1,0,1,0,0,4,2,2,13,6,7,6,0,0.18,0.09,0.09,0.23,0,1021,1.15,79,68,170,1021,0.53,189,165,60,11
Rolando Mandragora,23,867567600,Serie A,2019/2020,Midfielder,Udinese,2054,975,1079,Italy,26,12,12,0,0,0,2,2,0,0,0,9,7,2,29,6,23,2,0,0.09,0.09,0,0,0,0,1.27,71,79,1027,1027,0.09,340,180,-1,18
Romario Sandu Benzar,28,701596800,Serie A,2019/2020,Midfielder,Lecce,97,79,18,Romania,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.86,49,32,0,0,0,-1,-1,-1,30
Romelu Lukaku,27,737276400,Serie A,2019/2020,Forward,Inter Milan,2984,1519,1465,Belgium,36,17,16,23,8,15,2,2,0,6,0,13,8,5,30,16,14,2,0,0.75,0.06,0.69,0.47,0.92,130,0.9,99,83,1492,1492,0.06,11,216,-1,1
Rômulo,33,548665200,Serie A,2019/2020,Midfielder,Brescia,1745,990,755,Italy,23,11,8,1,0,1,3,2,1,0,0,4,2,2,34,21,13,3,0,0.21,0.15,0.05,0,0.12,1745,1.75,51,76,582,582,0.15,236,105,-1,8
Ronaldo Vieira Nan,22,900831600,Serie A,2019/2020,Midfielder,Sampdoria,1819,959,860,England,27,10,10,0,0,0,1,0,1,0,0,7,4,3,34,16,18,12,1,0.05,0.05,0,0,0,0,1.68,54,67,140,1819,0.64,450,236,-1,24
Ruslan Malinovskiy,27,736498800,Serie A,2019/2020,Midfielder,Atalanta,1521,686,835,Ukraine,34,4,8,8,3,5,3,3,0,0,1,9,4,5,16,9,7,7,1,0.65,0.18,0.47,0.39,0.54,190,0.95,95,45,217,507,0.41,32,86,-1,6
Salvador Ichazo Fernández,28,696412800,Serie A,2019/2020,Goalkeeper,Genoa,0,0,0,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Salvatore Bocchetti,33,533721600,Serie A,2019/2020,Defender,Hellas Verona,303,245,58,Italy,5,2,1,0,0,0,0,0,0,0,0,2,1,1,3,2,1,2,0,0,0,0,0,0,0,0.89,101,61,152,0,0.59,357,427,16,25
Salvatore Boccia,19,991810800,Serie A,2019/2020,Defender,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Salvatore Rimoli,19,991897200,Serie A,2019/2020,Forward,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Salvatore Sirigu,33,537436800,Serie A,2019/2020,Goalkeeper,Torino,3240,1620,1620,Italy,36,18,18,0,0,0,0,0,0,0,0,7,4,3,62,26,36,4,0,0,0,0,0,0,0,1.72,52,90,810,0,0.11,408,412,150,23
Sami Khedira,33,544521600,Serie A,2019/2020,Midfielder,Juventus,685,273,412,Germany,12,4,5,0,0,0,1,1,0,0,0,4,1,3,5,2,3,3,0,0.13,0.13,0,0,0,0,0.66,137,57,228,685,0.39,369,125,-1,28
Samir,25,786614400,Serie A,2019/2020,Defender,Udinese,1542,919,623,Brazil,21,10,6,1,1,0,0,0,0,0,0,9,4,5,28,16,12,3,0,0.06,0,0.06,0.1,0,1542,1.63,55,73,514,0,0.18,227,387,137,7
Samir Handanovič,36,458636400,Serie A,2019/2020,Goalkeeper,Inter Milan,3150,1620,1530,Slovenia,35,18,17,0,0,0,0,0,0,0,0,13,8,5,31,15,16,2,0,0,0,0,0,0,0,0.89,102,90,1575,0,0.06,420,390,15,19
Samir Ujkani,32,584089200,Serie A,2019/2020,Goalkeeper,Torino,90,90,0,Kosovo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,14
Samu Castillejo,25,790416000,Serie A,2019/2020,Midfielder,AC Milan,1215,676,539,Spain,22,9,7,2,1,1,3,2,1,0,0,8,6,2,12,5,7,4,1,0.37,0.22,0.15,0.13,0.17,608,0.89,101,55,243,405,0.37,133,49,-1,9
Samuel Di Carmine,31,590742000,Serie A,2019/2020,Forward,Hellas Verona,1302,738,564,Italy,22,10,7,8,6,2,0,0,0,1,1,4,4,0,20,9,11,3,0,0.55,0,0.55,0.73,0.32,163,1.38,65,59,434,0,0.21,18,317,-1,1
Samuele Oltremarini,17,1038297600,Serie A,2019/2020,Forward,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Samuele Perisan,22,872146800,Serie A,2019/2020,Goalkeeper,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sandro Tonali,20,957769200,Serie A,2019/2020,Midfielder,Brescia,3019,1665,1354,Italy,35,19,15,1,0,1,7,5,2,0,0,6,3,3,58,30,28,9,0,0.24,0.21,0.03,0,0.07,3019,1.73,52,86,335,431,0.27,264,59,-1,11
Saša Lukić,23,839919600,Serie A,2019/2020,Midfielder,Torino,1857,844,1013,Serbia,30,9,11,1,1,0,1,1,0,0,0,7,4,3,38,20,18,6,1,0.1,0.05,0.05,0.11,0,1857,1.84,49,62,265,1857,0.34,235,240,-1,10
Sebastian Breza,22,895215600,Serie A,2019/2020,Goalkeeper,Bologna,0,0,0,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sebastián Carlos Cristóforo Pepe,26,746089200,Serie A,2019/2020,Midfielder,Fiorentina,90,0,90,Uruguay,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,21
Sebastian De Maio,33,541929600,Serie A,2019/2020,Defender,Udinese,1500,464,1036,France,21,5,12,0,0,0,0,0,0,0,0,7,2,5,15,5,10,1,0,0,0,0,0,0,0,0.9,100,71,1500,0,0.06,328,328,17,13
Sebastian Eriksson,31,602236800,Serie A,2019/2020,Midfielder,Genoa,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sebastian Walukiewicz,20,954918000,Serie A,2019/2020,Defender,Cagliari,1167,430,737,Poland,14,5,8,0,0,0,0,0,0,0,0,4,2,2,19,4,15,1,0,0,0,0,0,0,0,1.47,61,83,1167,0,0.08,315,315,113,17
Sebastiano Esposito,18,1025593200,Serie A,2019/2020,Forward,Inter Milan,195,121,74,Italy,7,1,1,1,1,0,0,0,0,1,0,3,1,2,0,0,0,2,0,0.46,0,0.46,0.74,0,195,0,0,28,98,0,0.92,-1,-1,-1,16
Sebastiano Luperto,23,841993200,Serie A,2019/2020,Defender,Napoli,525,296,229,Italy,9,2,3,0,0,0,0,0,0,0,0,2,1,1,7,5,2,2,0,0,0,0,0,0,0,1.2,75,58,263,0,0.34,383,382,74,21
